date,ndvi
28-02-2019,0.318227044
01-03-2019,0.317264502
02-03-2019,0.318119206
03-03-2019,0.31897391
04-03-2019,0.319828613
05-03-2019,0.320683317
06-03-2019,0.321538021
07-03-2019,0.322392725
08-03-2019,0.323247429
09-03-2019,0.324102132
10-03-2019,0.324956836
11-03-2019,0.32581154
12-03-2019,0.326666244
13-03-2019,0.327520948
14-03-2019,0.328375651
15-03-2019,0.329230355
16-03-2019,0.330085059
17-03-2019,0.330939763
18-03-2019,0.329134264
19-03-2019,0.327328766
20-03-2019,0.325523267
21-03-2019,0.323717769
22-03-2019,0.32191227
23-03-2019,0.320106772
24-03-2019,0.318301273
25-03-2019,0.316495775
26-03-2019,0.314690276
27-03-2019,0.312884778
28-03-2019,0.311079279
29-03-2019,0.30927378
30-03-2019,0.307468282
31-03-2019,0.305662783
01-04-2019,0.303857285
02-04-2019,0.302051786
03-04-2019,0.301732487
04-04-2019,0.301413189
05-04-2019,0.30109389
06-04-2019,0.300774591
07-04-2019,0.300455292
08-04-2019,0.300135993
09-04-2019,0.299816694
10-04-2019,0.299497395
11-04-2019,0.299178096
12-04-2019,0.298858797
13-04-2019,0.298539498
14-04-2019,0.2982202
15-04-2019,0.297900901
16-04-2019,0.297581602
17-04-2019,0.297262303
18-04-2019,0.296943004
19-04-2019,0.296623705
20-04-2019,0.296304406
21-04-2019,0.295985107
22-04-2019,0.295665808
23-04-2019,0.295346509
24-04-2019,0.295027211
25-04-2019,0.294707912
26-04-2019,0.294388613
27-04-2019,0.294069314
28-04-2019,0.293750015
29-04-2019,0.293430716
30-04-2019,0.293111417
01-05-2019,0.292792118
02-05-2019,0.292472819
03-05-2019,0.29215352
04-05-2019,0.291834222
05-05-2019,0.291514923
06-05-2019,0.291195624
07-05-2019,0.290876325
08-05-2019,0.290557026
09-05-2019,0.290237727
10-05-2019,0.289918428
11-05-2019,0.289599129
12-05-2019,0.28927983
13-05-2019,0.288960531
14-05-2019,0.288641233
15-05-2019,0.288321934
16-05-2019,0.288002635
17-05-2019,0.287683336
18-05-2019,0.287364037
19-05-2019,0.287044738
20-05-2019,0.286725439
21-05-2019,0.287158245
22-05-2019,0.287591051
23-05-2019,0.288023857
24-05-2019,0.288456662
25-05-2019,0.288889468
26-05-2019,0.289322274
27-05-2019,0.28975508
28-05-2019,0.290187886
29-05-2019,0.290620692
30-05-2019,0.291053497
31-05-2019,0.291486303
01-06-2019,0.291919109
02-06-2019,0.292351915
03-06-2019,0.292784721
04-06-2019,0.293217526
05-06-2019,0.293650332
06-06-2019,0.294083138
07-06-2019,0.294515944
08-06-2019,0.29494875
09-06-2019,0.295381555
10-06-2019,0.295814361
11-06-2019,0.296247167
12-06-2019,0.296679973
13-06-2019,0.297112779
14-06-2019,0.297545585
15-06-2019,0.29797839
16-06-2019,0.298411196
17-06-2019,0.298844002
18-06-2019,0.299276808
19-06-2019,0.299709614
20-06-2019,0.300142419
21-06-2019,0.300575225
22-06-2019,0.301008031
23-06-2019,0.301440837
24-06-2019,0.301873643
25-06-2019,0.302306449
26-06-2019,0.302739254
27-06-2019,0.30317206
28-06-2019,0.303604866
29-06-2019,0.304037672
30-06-2019,0.304470478
01-07-2019,0.304903283
02-07-2019,0.305336089
03-07-2019,0.305768895
04-07-2019,0.306201701
05-07-2019,0.306634507
06-07-2019,0.307067312
07-07-2019,0.307500118
08-07-2019,0.307932924
09-07-2019,0.30836573
10-07-2019,0.308798536
11-07-2019,0.309231342
12-07-2019,0.309664147
13-07-2019,0.310096953
14-07-2019,0.310529759
15-07-2019,0.310962565
16-07-2019,0.311395371
17-07-2019,0.311828176
18-07-2019,0.312260982
19-07-2019,0.312693788
20-07-2019,0.313126594
21-07-2019,0.3135594
22-07-2019,0.313992206
23-07-2019,0.314425011
24-07-2019,0.316476972
25-07-2019,0.318528932
26-07-2019,0.320580892
27-07-2019,0.322632852
28-07-2019,0.324684812
29-07-2019,0.326736772
30-07-2019,0.328788733
31-07-2019,0.330840693
01-08-2019,0.332892653
02-08-2019,0.334944613
03-08-2019,0.336996573
04-08-2019,0.339048534
05-08-2019,0.341100494
06-08-2019,0.343152454
07-08-2019,0.345204414
08-08-2019,0.347256374
09-08-2019,0.349308335
10-08-2019,0.351360295
11-08-2019,0.353412255
12-08-2019,0.355464215
13-08-2019,0.357516175
14-08-2019,0.359568136
15-08-2019,0.361620096
16-08-2019,0.363672056
17-08-2019,0.365724016
18-08-2019,0.367775976
19-08-2019,0.369827936
20-08-2019,0.371879897
21-08-2019,0.373931857
22-08-2019,0.375983817
23-08-2019,0.378035777
24-08-2019,0.380087737
25-08-2019,0.382139698
26-08-2019,0.384191658
27-08-2019,0.386243618
28-08-2019,0.388295578
29-08-2019,0.390347538
30-08-2019,0.392399499
31-08-2019,0.394451459
01-09-2019,0.396503419
02-09-2019,0.398555379
03-09-2019,0.400607339
04-09-2019,0.4026593
05-09-2019,0.40471126
06-09-2019,0.40676322
07-09-2019,0.40881518
08-09-2019,0.41086714
09-09-2019,0.4129191
10-09-2019,0.414971061
11-09-2019,0.417023021
12-09-2019,0.419074981
13-09-2019,0.421126941
14-09-2019,0.423178901
15-09-2019,0.425230862
16-09-2019,0.427282822
17-09-2019,0.429334782
18-09-2019,0.431386742
19-09-2019,0.433438702
20-09-2019,0.435490663
21-09-2019,0.437542623
22-09-2019,0.439594583
23-09-2019,0.441646543
24-09-2019,0.443698503
25-09-2019,0.445750464
26-09-2019,0.447802424
27-09-2019,0.449854384
28-09-2019,0.451906344
29-09-2019,0.453958304
30-09-2019,0.456010264
01-10-2019,0.458062225
02-10-2019,0.460114185
03-10-2019,0.462166145
04-10-2019,0.464218105
05-10-2019,0.466270065
06-10-2019,0.468322026
07-10-2019,0.470373986
08-10-2019,0.472425946
09-10-2019,0.474477906
10-10-2019,0.476529866
11-10-2019,0.478581827
12-10-2019,0.480633787
13-10-2019,0.482685747
14-10-2019,0.484737707
15-10-2019,0.486789667
16-10-2019,0.488841628
17-10-2019,0.490893588
18-10-2019,0.492945548
19-10-2019,0.494997508
20-10-2019,0.497049468
21-10-2019,0.499101428
22-10-2019,0.501153389
23-10-2019,0.503205349
24-10-2019,0.505257309
25-10-2019,0.507309269
26-10-2019,0.509361229
27-10-2019,0.51141319
28-10-2019,0.51346515
29-10-2019,0.51551711
30-10-2019,0.51756907
31-10-2019,0.51962103
01-11-2019,0.521672991
02-11-2019,0.523724951
03-11-2019,0.525776911
04-11-2019,0.527828871
05-11-2019,0.529880831
06-11-2019,0.531932792
07-11-2019,0.533984752
08-11-2019,0.536036712
09-11-2019,0.538088672
10-11-2019,0.540140632
11-11-2019,0.542192592
12-11-2019,0.544244553
13-11-2019,0.547753813
14-11-2019,0.551263073
15-11-2019,0.554772333
16-11-2019,0.558281594
17-11-2019,0.561790854
18-11-2019,0.565300114
19-11-2019,0.568809374
20-11-2019,0.572318635
21-11-2019,0.575827895
22-11-2019,0.579337155
23-11-2019,0.582846415
24-11-2019,0.586355676
25-11-2019,0.589864936
26-11-2019,0.593374196
27-11-2019,0.596883456
28-11-2019,0.600392717
29-11-2019,0.599178956
30-11-2019,0.597965195
01-12-2019,0.596751434
02-12-2019,0.595537673
03-12-2019,0.594323912
04-12-2019,0.593110151
05-12-2019,0.59189639
06-12-2019,0.590682629
07-12-2019,0.589468868
08-12-2019,0.588255107
09-12-2019,0.587041347
10-12-2019,0.585827586
11-12-2019,0.584613825
12-12-2019,0.583400064
13-12-2019,0.582186303
14-12-2019,0.580972542
15-12-2019,0.579758781
16-12-2019,0.57854502
17-12-2019,0.577331259
18-12-2019,0.576117498
19-12-2019,0.574903737
20-12-2019,0.573689977
21-12-2019,0.572476216
22-12-2019,0.571262455
23-12-2019,0.570048694
24-12-2019,0.568834933
25-12-2019,0.567621172
26-12-2019,0.566407411
27-12-2019,0.56519365
28-12-2019,0.563979889
29-12-2019,0.562766128
30-12-2019,0.561552367
31-12-2019,0.560338607
01-01-2020,0.559124846
02-01-2020,0.557911085
03-01-2020,0.556697324
04-01-2020,0.555483563
05-01-2020,0.554269802
06-01-2020,0.553056041
07-01-2020,0.55184228
08-01-2020,0.550628519
09-01-2020,0.549414758
10-01-2020,0.548200997
11-01-2020,0.546987237
12-01-2020,0.545773476
13-01-2020,0.544559715
14-01-2020,0.543345954
15-01-2020,0.542132193
16-01-2020,0.540918432
17-01-2020,0.539704671
18-01-2020,0.53849091
19-01-2020,0.537277149
20-01-2020,0.536063388
21-01-2020,0.534849628
22-01-2020,0.533635867
23-01-2020,0.532422106
24-01-2020,0.531208345
25-01-2020,0.529994584
26-01-2020,0.528780823
27-01-2020,0.527567062
28-01-2020,0.526353301
29-01-2020,0.52513954
30-01-2020,0.523925779
31-01-2020,0.522712018
01-02-2020,0.515231151
02-02-2020,0.507750283
03-02-2020,0.500269415
04-02-2020,0.492788547
05-02-2020,0.485307679
06-02-2020,0.477826811
07-02-2020,0.470345943
08-02-2020,0.462865076
09-02-2020,0.455384208
10-02-2020,0.44790334
11-02-2020,0.440422472
12-02-2020,0.432941604
13-02-2020,0.425460736
14-02-2020,0.417979868
15-02-2020,0.410499
16-02-2020,0.403018133
17-02-2020,0.40223828
18-02-2020,0.401458428
19-02-2020,0.400678576
20-02-2020,0.399898723
21-02-2020,0.399118871
22-02-2020,0.398339019
23-02-2020,0.397559166
24-02-2020,0.396779314
25-02-2020,0.395999462
26-02-2020,0.395219609
27-02-2020,0.394439757
28-02-2020,0.393659905
29-02-2020,0.392880052
01-03-2020,0.3921002
02-03-2020,0.391320348
03-03-2020,0.390540495
04-03-2020,0.389760643
05-03-2020,0.388980791
06-03-2020,0.388200939
07-03-2020,0.387421086
08-03-2020,0.386641234
09-03-2020,0.385861382
10-03-2020,0.385081529
11-03-2020,0.384301677
12-03-2020,0.383521825
13-03-2020,0.382741972
14-03-2020,0.38196212
15-03-2020,0.381182268
16-03-2020,0.380402415
17-03-2020,0.379622563
18-03-2020,0.378842711
19-03-2020,0.378062858
20-03-2020,0.380860703
21-03-2020,0.383658548
22-03-2020,0.386456393
23-03-2020,0.389254238
24-03-2020,0.392052083
25-03-2020,0.394849927
26-03-2020,0.397647772
27-03-2020,0.400445617
28-03-2020,0.403243462
29-03-2020,0.406041307
30-03-2020,0.408839152
31-03-2020,0.411636996
01-04-2020,0.414434841
02-04-2020,0.417232686
03-04-2020,0.420030531
04-04-2020,0.422828376
05-04-2020,0.422218409
06-04-2020,0.421608442
07-04-2020,0.420998475
08-04-2020,0.420388508
09-04-2020,0.419778541
10-04-2020,0.419168574
11-04-2020,0.418558607
12-04-2020,0.41794864
13-04-2020,0.417338673
14-04-2020,0.416728706
15-04-2020,0.416118739
16-04-2020,0.415508772
17-04-2020,0.414898805
18-04-2020,0.414288838
19-04-2020,0.413678871
20-04-2020,0.413068904
21-04-2020,0.412458937
22-04-2020,0.41184897
23-04-2020,0.411239003
24-04-2020,0.410629036
25-04-2020,0.410019069
26-04-2020,0.409409102
27-04-2020,0.408799135
28-04-2020,0.408189168
29-04-2020,0.407579201
30-04-2020,0.406969234
01-05-2020,0.406359267
02-05-2020,0.4057493
03-05-2020,0.405139333
04-05-2020,0.404529366
05-05-2020,0.403919399
06-05-2020,0.403309432
07-05-2020,0.409375546
08-05-2020,0.41544166
09-05-2020,0.421507775
10-05-2020,0.427573889
11-05-2020,0.433640003
12-05-2020,0.439706117
13-05-2020,0.445772231
14-05-2020,0.451838345
15-05-2020,0.457904459
16-05-2020,0.463970573
17-05-2020,0.470036687
18-05-2020,0.476102802
19-05-2020,0.482168916
20-05-2020,0.48823503
21-05-2020,0.494301144
22-05-2020,0.500367258
23-05-2020,0.500562942
24-05-2020,0.500758626
25-05-2020,0.500954309
26-05-2020,0.501149993
27-05-2020,0.501345677
28-05-2020,0.501541361
29-05-2020,0.501737044
30-05-2020,0.501932728
31-05-2020,0.502128412
01-06-2020,0.502324095
02-06-2020,0.502519779
03-06-2020,0.502715463
04-06-2020,0.502911147
05-06-2020,0.50310683
06-06-2020,0.503302514
07-06-2020,0.503498198
08-06-2020,0.503693882
09-06-2020,0.503889565
10-06-2020,0.504085249
11-06-2020,0.504280933
12-06-2020,0.504476617
13-06-2020,0.5046723
14-06-2020,0.504867984
15-06-2020,0.505063668
16-06-2020,0.505259352
17-06-2020,0.505455035
18-06-2020,0.505650719
19-06-2020,0.505846403
20-06-2020,0.506042087
21-06-2020,0.50623777
22-06-2020,0.506433454
23-06-2020,0.506629138
24-06-2020,0.506824822
25-06-2020,0.507020505
26-06-2020,0.507216189
27-06-2020,0.507411873
28-06-2020,0.507607557
29-06-2020,0.50780324
30-06-2020,0.507998924
01-07-2020,0.508194608
02-07-2020,0.508390292
03-07-2020,0.508585975
04-07-2020,0.508781659
05-07-2020,0.508977343
06-07-2020,0.509173027
07-07-2020,0.50936871
08-07-2020,0.509564394
09-07-2020,0.509760078
10-07-2020,0.509955762
11-07-2020,0.510151445
12-07-2020,0.510347129
13-07-2020,0.510542813
14-07-2020,0.510738497
15-07-2020,0.51093418
16-07-2020,0.511129864
17-07-2020,0.511325548
18-07-2020,0.511521232
19-07-2020,0.511716915
20-07-2020,0.511912599
21-07-2020,0.512108283
22-07-2020,0.512303967
23-07-2020,0.51249965
24-07-2020,0.512695334
25-07-2020,0.512891018
26-07-2020,0.513086702
27-07-2020,0.513282385
28-07-2020,0.513478069
29-07-2020,0.513673753
30-07-2020,0.513869437
31-07-2020,0.51406512
01-08-2020,0.514260804
02-08-2020,0.514456488
03-08-2020,0.514652171
04-08-2020,0.514847855
05-08-2020,0.515043539
06-08-2020,0.515239223
07-08-2020,0.515434906
08-08-2020,0.51563059
09-08-2020,0.515826274
10-08-2020,0.516021958
11-08-2020,0.516217641
12-08-2020,0.516413325
13-08-2020,0.516609009
14-08-2020,0.516804693
15-08-2020,0.517000376
16-08-2020,0.51719606
17-08-2020,0.517391744
18-08-2020,0.517587428
19-08-2020,0.517783111
20-08-2020,0.517978795
21-08-2020,0.518174479
22-08-2020,0.518370163
23-08-2020,0.518565846
24-08-2020,0.51876153
25-08-2020,0.518957214
26-08-2020,0.519152898
27-08-2020,0.519348581
28-08-2020,0.519544265
29-08-2020,0.519739949
30-08-2020,0.519935633
31-08-2020,0.520131316
01-09-2020,0.520327
02-09-2020,0.520522684
03-09-2020,0.520718368
04-09-2020,0.520914051
05-09-2020,0.521109735
06-09-2020,0.521305419
07-09-2020,0.521501103
08-09-2020,0.521696786
09-09-2020,0.52189247
10-09-2020,0.522088154
11-09-2020,0.522283838
12-09-2020,0.522479521
13-09-2020,0.522675205
14-09-2020,0.522870889
15-09-2020,0.523066573
16-09-2020,0.523262256
17-09-2020,0.52345794
18-09-2020,0.523653624
19-09-2020,0.523849308
20-09-2020,0.524044991
21-09-2020,0.524240675
22-09-2020,0.524436359
23-09-2020,0.524632043
24-09-2020,0.524827726
25-09-2020,0.52502341
26-09-2020,0.525219094
27-09-2020,0.525414778
28-09-2020,0.525610461
29-09-2020,0.525806145
30-09-2020,0.526001829
01-10-2020,0.526197513
02-10-2020,0.526393196
03-10-2020,0.52658888
04-10-2020,0.526784564
05-10-2020,0.526980247
06-10-2020,0.527175931
07-10-2020,0.527371615
08-10-2020,0.527567299
09-10-2020,0.527762982
10-10-2020,0.527958666
11-10-2020,0.52815435
12-10-2020,0.528350034
13-10-2020,0.528545717
14-10-2020,0.538638007
15-10-2020,0.548730296
16-10-2020,0.558822586
17-10-2020,0.568914875
18-10-2020,0.579007165
19-10-2020,0.589099454
20-10-2020,0.599191744
21-10-2020,0.609284033
22-10-2020,0.619376323
23-10-2020,0.629468612
24-10-2020,0.639560902
25-10-2020,0.649653191
26-10-2020,0.659745481
27-10-2020,0.66983777
28-10-2020,0.67993006
29-10-2020,0.690022349
30-10-2020,0.682615514
31-10-2020,0.675208679
01-11-2020,0.667801843
02-11-2020,0.660395008
03-11-2020,0.652988173
04-11-2020,0.645581338
05-11-2020,0.638174502
06-11-2020,0.630767667
07-11-2020,0.623360832
08-11-2020,0.615953997
09-11-2020,0.608547161
10-11-2020,0.601140326
11-11-2020,0.593733491
12-11-2020,0.586326656
13-11-2020,0.57891982
14-11-2020,0.571512985
15-11-2020,0.564795485
16-11-2020,0.558077985
17-11-2020,0.551360485
18-11-2020,0.544642985
19-11-2020,0.537925486
20-11-2020,0.531207986
21-11-2020,0.524490486
22-11-2020,0.517772986
23-11-2020,0.511055486
24-11-2020,0.504337986
25-11-2020,0.497620486
26-11-2020,0.490902986
27-11-2020,0.484185486
28-11-2020,0.477467986
29-11-2020,0.470750486
30-11-2020,0.464032986
01-12-2020,0.460539808
02-12-2020,0.457046629
03-12-2020,0.453553451
04-12-2020,0.450060272
05-12-2020,0.446567094
06-12-2020,0.443073915
07-12-2020,0.439580737
08-12-2020,0.436087559
09-12-2020,0.43259438
10-12-2020,0.429101202
11-12-2020,0.425608023
12-12-2020,0.422114845
13-12-2020,0.418621666
14-12-2020,0.415128488
15-12-2020,0.411635309
16-12-2020,0.408142131
17-12-2020,0.409161239
18-12-2020,0.410180347
19-12-2020,0.411199455
20-12-2020,0.412218563
21-12-2020,0.413237671
22-12-2020,0.41425678
23-12-2020,0.415275888
24-12-2020,0.416294996
25-12-2020,0.417314104
26-12-2020,0.418333212
27-12-2020,0.41935232
28-12-2020,0.420371428
29-12-2020,0.421390536
30-12-2020,0.422409644
31-12-2020,0.423428752
01-01-2021,0.424447861
02-01-2021,0.422530336
03-01-2021,0.420612811
04-01-2021,0.418695286
05-01-2021,0.416777762
06-01-2021,0.414860237
07-01-2021,0.412942712
08-01-2021,0.411025187
09-01-2021,0.409107663
10-01-2021,0.407190138
11-01-2021,0.405272613
12-01-2021,0.403355088
13-01-2021,0.401437563
14-01-2021,0.399520039
15-01-2021,0.397602514
16-01-2021,0.395684989
17-01-2021,0.393767464
18-01-2021,0.39184994
19-01-2021,0.389932415
20-01-2021,0.38801489
21-01-2021,0.386097365
22-01-2021,0.384179841
23-01-2021,0.382262316
24-01-2021,0.380344791
25-01-2021,0.378427266
26-01-2021,0.376509742
27-01-2021,0.374592217
28-01-2021,0.372674692
29-01-2021,0.370757167
30-01-2021,0.368839643
31-01-2021,0.366922118
01-02-2021,0.365004593
02-02-2021,0.363087068
03-02-2021,0.361505975
04-02-2021,0.359924881
05-02-2021,0.358343787
06-02-2021,0.356762693
07-02-2021,0.355181599
08-02-2021,0.353600506
09-02-2021,0.352019412
10-02-2021,0.350438318
11-02-2021,0.348857224
12-02-2021,0.34727613
13-02-2021,0.345695037
14-02-2021,0.344113943
15-02-2021,0.342532849
16-02-2021,0.340951755
17-02-2021,0.339370662
18-02-2021,0.337789568
19-02-2021,0.3366405
20-02-2021,0.335491432
21-02-2021,0.334342364
22-02-2021,0.333193296
23-02-2021,0.332044227
24-02-2021,0.330895159
25-02-2021,0.329746091
26-02-2021,0.328597023
27-02-2021,0.327447955
28-02-2021,0.326298887
01-03-2021,0.325149819
02-03-2021,0.324000751
03-03-2021,0.322851683
04-03-2021,0.321702615
05-03-2021,0.320553547
06-03-2021,0.319404479
07-03-2021,0.31853346
08-03-2021,0.31766244
09-03-2021,0.31679142
10-03-2021,0.315920401
11-03-2021,0.315049381
12-03-2021,0.314178362
13-03-2021,0.313307342
14-03-2021,0.312436323
15-03-2021,0.311565303
16-03-2021,0.310694284
17-03-2021,0.309823264
18-03-2021,0.308952245
19-03-2021,0.308081225
20-03-2021,0.307210206
21-03-2021,0.306339186
22-03-2021,0.305468167
23-03-2021,0.304786598
24-03-2021,0.30410503
25-03-2021,0.303423461
26-03-2021,0.302741893
27-03-2021,0.302060324
28-03-2021,0.301378756
29-03-2021,0.300697188
30-03-2021,0.300015619
31-03-2021,0.299334051
01-04-2021,0.298652482
02-04-2021,0.297970914
03-04-2021,0.297289345
04-04-2021,0.296607777
05-04-2021,0.295926209
06-04-2021,0.29524464
07-04-2021,0.294563072
08-04-2021,0.293080248
09-04-2021,0.291597424
10-04-2021,0.2901146
11-04-2021,0.288631777
12-04-2021,0.287148953
13-04-2021,0.285666129
14-04-2021,0.284183305
15-04-2021,0.282700481
16-04-2021,0.281217658
17-04-2021,0.279734834
18-04-2021,0.27825201
19-04-2021,0.276769186
20-04-2021,0.275286362
21-04-2021,0.273803539
22-04-2021,0.272320715
23-04-2021,0.270837891
24-04-2021,0.270961227
25-04-2021,0.271084563
26-04-2021,0.271207899
27-04-2021,0.271331235
28-04-2021,0.27145457
29-04-2021,0.271577906
30-04-2021,0.271701242
01-05-2021,0.271824578
02-05-2021,0.271947914
03-05-2021,0.27207125
04-05-2021,0.272194586
05-05-2021,0.272317921
06-05-2021,0.272441257
07-05-2021,0.272564593
08-05-2021,0.272687929
09-05-2021,0.272811265
10-05-2021,0.272934601
11-05-2021,0.273057937
12-05-2021,0.273181273
13-05-2021,0.273304608
14-05-2021,0.273427944
15-05-2021,0.27355128
16-05-2021,0.273674616
17-05-2021,0.273797952
18-05-2021,0.273921288
19-05-2021,0.274044624
20-05-2021,0.274167959
21-05-2021,0.274291295
22-05-2021,0.274414631
23-05-2021,0.274537967
24-05-2021,0.274661303
25-05-2021,0.274784639
26-05-2021,0.274907975
27-05-2021,0.275031311
28-05-2021,0.275154646
29-05-2021,0.275277982
30-05-2021,0.275401318
31-05-2021,0.275524654
01-06-2021,0.27564799
02-06-2021,0.275771326
03-06-2021,0.275894662
04-06-2021,0.276017997
05-06-2021,0.276141333
06-06-2021,0.276264669
07-06-2021,0.276388005
08-06-2021,0.276511341
09-06-2021,0.276634677
10-06-2021,0.276758013
11-06-2021,0.276881349
12-06-2021,0.277004684
13-06-2021,0.27712802
14-06-2021,0.277251356
15-06-2021,0.277374692
16-06-2021,0.277498028
17-06-2021,0.277621364
18-06-2021,0.2777447
19-06-2021,0.277868035
20-06-2021,0.277991371
21-06-2021,0.278114707
22-06-2021,0.278238043
23-06-2021,0.278361379
24-06-2021,0.278484715
25-06-2021,0.278608051
26-06-2021,0.278731387
27-06-2021,0.278854722
28-06-2021,0.278978058
29-06-2021,0.279101394
30-06-2021,0.27922473
01-07-2021,0.279348066
02-07-2021,0.279471402
03-07-2021,0.279594738
04-07-2021,0.279718073
05-07-2021,0.279841409
06-07-2021,0.279964745
07-07-2021,0.280088081
08-07-2021,0.280211417
09-07-2021,0.280334753
10-07-2021,0.280458089
11-07-2021,0.280581425
12-07-2021,0.28070476
13-07-2021,0.280828096
14-07-2021,0.280951432
15-07-2021,0.281074768
16-07-2021,0.281198104
17-07-2021,0.28132144
18-07-2021,0.281444776
19-07-2021,0.281568111
20-07-2021,0.281691447
21-07-2021,0.281814783
22-07-2021,0.281938119
23-07-2021,0.282061455
24-07-2021,0.282184791
25-07-2021,0.282308127
26-07-2021,0.282431463
27-07-2021,0.282554798
28-07-2021,0.282678134
29-07-2021,0.28280147
30-07-2021,0.282924806
31-07-2021,0.283048142
01-08-2021,0.283171478
02-08-2021,0.283294814
03-08-2021,0.283418149
04-08-2021,0.283541485
05-08-2021,0.283664821
06-08-2021,0.283788157
07-08-2021,0.283911493
08-08-2021,0.284034829
09-08-2021,0.284158165
10-08-2021,0.284281501
11-08-2021,0.284404836
12-08-2021,0.284528172
13-08-2021,0.284651508
14-08-2021,0.284774844
15-08-2021,0.28489818
16-08-2021,0.285021516
17-08-2021,0.285144852
18-08-2021,0.285268187
19-08-2021,0.285391523
20-08-2021,0.285514859
21-08-2021,0.285638195
22-08-2021,0.285761531
23-08-2021,0.285884867
24-08-2021,0.286008203
25-08-2021,0.286131539
26-08-2021,0.286254874
27-08-2021,0.28637821
28-08-2021,0.286501546
29-08-2021,0.286624882
30-08-2021,0.286748218
31-08-2021,0.286871554
01-09-2021,0.28699489
02-09-2021,0.287118225
03-09-2021,0.287241561
04-09-2021,0.287364897
05-09-2021,0.287488233
06-09-2021,0.287611569
07-09-2021,0.287734905
08-09-2021,0.287858241
09-09-2021,0.287981577
10-09-2021,0.288104912
11-09-2021,0.288228248
12-09-2021,0.288351584
13-09-2021,0.28847492
14-09-2021,0.288598256
15-09-2021,0.288721592
16-09-2021,0.288844928
17-09-2021,0.288968263
18-09-2021,0.289091599
19-09-2021,0.289214935
20-09-2021,0.289338271
21-09-2021,0.289461607
22-09-2021,0.289584943
23-09-2021,0.289708279
24-09-2021,0.289831615
25-09-2021,0.28995495
26-09-2021,0.290078286
27-09-2021,0.290201622
28-09-2021,0.290324958
29-09-2021,0.290448294
30-09-2021,0.29057163
01-10-2021,0.290694966
02-10-2021,0.290818301
03-10-2021,0.290941637
04-10-2021,0.291064973
05-10-2021,0.291188309
06-10-2021,0.291311645
07-10-2021,0.291434981
08-10-2021,0.291558317
09-10-2021,0.291681653
10-10-2021,0.291804988
11-10-2021,0.291928324
12-10-2021,0.29205166
13-10-2021,0.292174996
14-10-2021,0.292298332
15-10-2021,0.292421668
16-10-2021,0.292545004
17-10-2021,0.292668339
18-10-2021,0.292791675
19-10-2021,0.292915011
20-10-2021,0.293038347
21-10-2021,0.293161683
22-10-2021,0.293285019
23-10-2021,0.293408355
24-10-2021,0.293531691
25-10-2021,0.293655026
26-10-2021,0.293778362
27-10-2021,0.293901698
28-10-2021,0.294025034
29-10-2021,0.29414837
30-10-2021,0.294271706
31-10-2021,0.294395042
01-11-2021,0.294518377
02-11-2021,0.315960936
03-11-2021,0.337403495
04-11-2021,0.358846053
05-11-2021,0.380288612
06-11-2021,0.401731171
07-11-2021,0.423173729
08-11-2021,0.444616288
09-11-2021,0.466058847
10-11-2021,0.487501405
11-11-2021,0.508943964
12-11-2021,0.530386522
13-11-2021,0.551829081
14-11-2021,0.57327164
15-11-2021,0.594714198
16-11-2021,0.616156757
17-11-2021,0.637599316
18-11-2021,0.631886581
19-11-2021,0.626173847
20-11-2021,0.620461112
21-11-2021,0.614748378
22-11-2021,0.609035643
23-11-2021,0.603322909
24-11-2021,0.597610174
25-11-2021,0.59189744
26-11-2021,0.586184705
27-11-2021,0.580471971
28-11-2021,0.574759236
29-11-2021,0.569046502
30-11-2021,0.563333767
01-12-2021,0.557621032
02-12-2021,0.551908298
03-12-2021,0.546195563
04-12-2021,0.541261389
05-12-2021,0.536327216
06-12-2021,0.531393042
07-12-2021,0.526458868
08-12-2021,0.521524694
09-12-2021,0.51659052
10-12-2021,0.511656346
11-12-2021,0.506722172
12-12-2021,0.501787998
13-12-2021,0.496853824
14-12-2021,0.49191965
15-12-2021,0.486985476
16-12-2021,0.482051302
17-12-2021,0.477117128
18-12-2021,0.472182954
19-12-2021,0.46724878
